ï»_ountry Name,Country Code,Series Name,Series Code,1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Luxembourg,LUX,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.80588653,..,..,..,..,30.89712555,..,..,..,..,32.04488807,..,..,..,..,32.89701582,..,..,..,..,32.12158562,..,..,..,..,43.96413394,..,..
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0.153198791,0.302155121,0.496486119,1.590941911,5.551653306,7.142704085,11.74555372,17.3879578,22.88732797,36.16342251,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67,96.38,98.13669867,97.82762613
Luxembourg,LUX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.10212992,98.11098316,98.11742188,98.12369116,98.12981924,98.13576376,98.14156708,98.14721508,98.152736,98.15807336,98.16328364,98.16835272,98.17316764,98.17770016,98.18199264,98.1860592,..,..
Luxembourg,LUX,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0,0.2,0,0,0,0.2,0.2,0.2,0.2,0.1,0.2,0.5,..,..
Luxembourg,LUX,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.5,..,..
Luxembourg,LUX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,..,..
Luxembourg,LUX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,31156.39292,34096.06492,35457.23573,36057.45456,37973.16014,40677.89997,41842.2231,38667.87318,39452.09622,40001.8771,41557.3053,42432.56179,42637.31854,42277.60136,42720.79505,43986.07989,46659.48792,47869.48337,52413.05075,54131.9196,58288.76721,63380.47284,65921.91017,70667.23837,71003.66912,72999.73764,74763.87116,74776.80547,74790.0676,78075.53056,81771.44098,87516.44512,93462.92485,94695.33924,97287.59728,97678.46054,99778.46879,101380.7746,104943.4403,111968.3495,108577.3523,101939.6134,104965.3061,105264.7484,102404.6119,103721.747,107152.9089,107648.608,108600.9349,107865.2735
Luxembourg,LUX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10463874563,11507421909,12026066099,12346829650,13161497304,14255570045,14856081311,13879833078,14231594121,14454998303,15044035418,15396909640,15526379547,15440836958,15615518611,16082278503,17077279261,17554026770,19306609311,20069409192,21767940116,23900776308,25172281398,27348221249,27845863938,29015570718,30124232789,30555672135,30979915750,32748781294,34728330983,37673641715,40777874110,41810359657,43407293716,44114523132,45708017660,47158078345,49600152814,53744023972,53056323196,50743806576,53212476812,54563666562,54371319074,56358248456,59611199150,61317077716,63207264513,64659730353
Luxembourg,LUX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,82.97514343,82.83679962,85.74375916,84.37618256,84.22151184,..,..,..,82.85838318,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.3259201,84.368927,85.73951721,81.98400116,79.34346771,78.88298798,..,..
Luxembourg,LUX,Number of infant deaths,SH.DTH.IMRT,101,93,85,78,71,65,60,56,52,50,48,47,46,45,44,42,41,40,39,37,36,35,34,33,32,31,30,28,27,26,24,23,21,20,19,18,17,16,15,15,14,14,14,14,14,14,14,14,14,14
Luxembourg,LUX,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..,..,4.3,..,..,..,..,..,..,..,..,..,2.6,..,..,..,..,2.4,..,2.3
Luxembourg,LUX,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,..,..,..,..,..,..,..,..,..,3.6,..,..,..,..,..,..,..,..,..,2.2,..,..,..,..,2,..,1.9
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21,19.9,18.9,17.8,16.8,15.8,14.9,14.1,13.4,12.7,12.2,11.7,11.3,11,10.6,10.2,9.8,9.4,9,8.6,8.1,7.7,7.3,6.8,6.4,6,5.6,5.3,5,4.7,4.4,4.2,3.9,3.7,3.5,3.3,3.1,3,2.8,2.7,2.6,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1
Luxembourg,LUX,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Luxembourg,LUX,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3
Luxembourg,LUX,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
Luxembourg,LUX,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,233004,240842,246195,248739,248767,246947,244284,241628,239085,236695,235198,235479,238118,243427,251219,260997,271993,283581,295677,308275,320877,332901,343935,353764,362459,370345,377960,385686,393567,401564,409837,418604,427979,438081,448896,460147,471453,482559,493320,503823,514348,525313,536969,549439,562531,575841,588781,600942,612167,622567
"Macao SAR, China",MAC,Rural population,SP.RUR.TOTL,7654,7521,7307,6945,6475,5993,5526,5096,4698,4334,4012,3744,3527,3274,2791,2391,2056,1767,1520,1307,1120,959,815,690,584,493,412,347,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao SAR, China",MAC,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.99945793,..,..,..,..,56.44972256,..,..,..,..,55.75065929,..,..,..,..,59.66220156,..,..,..,..,59.57547893,..,..,..,..,58.32190277,..,..
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Macao SAR, China",MAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.036993376,0.280014086,0.727273598,2.364127672,7.003324245,9.212005085,13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54,55.198,60.20369672,61.31,65.8,69.78,77.60013186,81.64298546,83.17408907
"Macao SAR, China",MAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.97,99.97,99.97,99.97,99.97212121,99.97424242,99.97636364,99.97848485,99.98060606,99.98272727,99.98484848,99.9869697,99.98909091,99.99121212,99.99333333,99.99545455,..,..
"Macao SAR, China",MAC,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16449.04544,17419.55503,18129.40793,17515.97976,17923.80074,19648.61659,20351.57693,20602.19677,21532.21942,21700.12932,23996.39408,24703.3655,25235.16295,25544.58069,24928.28283,24363.6029,22780.46118,21777.32979,22524.48618,22640.67459,24072.06125,26220.0959,32438.39508,34246.02257,37959.20971,42537.77527,43081.35323,42739.32825,52374.79445,62279.51728,66449.03911,72183.52947,69749.15662,53580.49086,52144.02889,55936.80308
"Macao SAR, China",MAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4132312747,4546451603,4931072051,4967199057,5299655632,6057177280,6530352951,6858491908,7405683885,7676724549,8697709000,9148767894,9537882189,9852187146,9810949490,9783545834,9336275870,9116077359,9640007069,9918449363,10805852005,12065098470,15293178678,16525726404,18726037332,21431509550,22158807872,22451524740,28123640999,34218795693,37379644422,41566235794,41066978187,32198767338,31920853732,34824407683
"Macao SAR, China",MAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115.0229721,..,96.41172791,94.43325043,..,..,..,..,..,100.4341736,98.21951294,97.52493286,96.60295105,92.97679901,96.43131256,89.33101654,94.47328186,92.657547,92.6960907,90.71865845,92.25274658,93.07952118,94.65435791,91.19085693,95.01151276,96.35359192,101.6480408,..
"Macao SAR, China",MAC,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,1672399,1698143,1720800,1739521,1754956,1768992,1784398,1803010,1825552,1851069,1877688,1902719,1924197,1941530,1955243,1965895,1974415,1981534,1987538,1992274,1995513,1996870,1996228,1993302,1988659,1984028,1981703,1983252,1989443,1999599,2012057,2024394,2034819,2042842,2048928,2053426,2057047,2060272,2063145,2065458,2067378,2069093,2070739,2072383,2074036,2075739,2077495,2079308,2081206,2083160
"Macedonia, FYR",MKD,Rural population,SP.RUR.TOTL,930456,921786,910665,900272,898064,894986,892413,891246,891764,893511,895469,896390,895348,892968,891004,887543,883037,877899,872191,865922,858969,851206,842628,832523,820043,807678,796764,801492,808112,816396,825648,834921,843473,851068,857886,864061,869905,874956,879251,882694,885355,887289,888575,889218,889243,888645,887423,885619,883201,880177
"Macedonia, FYR",MKD,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.766091231,..,..,..,..,5.597160852,..,..,..,..,6.245617035,..,..,..,..,6.249320816,..,..,..,..,6.28870713,..,..,..,..,6.289774173,..,..
"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.33944702,94.68214417,95.02433777,95.36346436,95.6964798,96.02031708,96.33190918,96.62821198,96.90616608,97.16269684,97.39627838,97.6114502,97.81427765,98.01065063,98.21151733,98.41820526,99,98.87129974,99.2,99.2,99.65153503,99.7261638,99.9574585,99.99384308,99.99980927,100,100,..
"Macedonia, FYR",MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.04074384,0.075995734,0.503985009,1.002861666,1.49733026,2.485566316,3.468184608,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,57.44994731,65.24,68.06,70.3802,72.15681447,..
"Macedonia, FYR",MKD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.98532603,90.94934827,90.91337052,90.87739276,90.84124286,91.1075396,91.38779837,91.67975965,91.98139473,92.29049616,91.22149709,89.47448996,87.7275188,85.98201015,84.73241386,83.48980811,..,..
"Macedonia, FYR",MKD,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35,32,32,30.1,29,25.1,..,..,..
"Macedonia, FYR",MKD,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,17.4,16,14,12,10,..,..,..
"Macedonia, FYR",MKD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,10,10.1,7,6,5,..,..,..
"Macedonia, FYR",MKD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,26.8,26.2,24.2,22.1,21.5,21.9,..
"Macedonia, FYR",MKD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3853.921913,3621.413485,3391.56046,3145.56069,3093.882098,3057.004226,3083.60699,3112.123134,3197.353239,3315.756608,3448.834452,3329.920826,3369.632048,3436.967605,3591.293326,3755.036592,3942.436134,4192.948487,4418.267429,4398.773805,4542.904104,4645.515002,4620.637317,4751.901411,4920.216063,5104.777388,5249.223826,5245.359606
"Macedonia, FYR",MKD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7693306832,7218570743,6744657233,6240880484,6131155435,6062809746,6134660342,6222998306,6433256966,6712397783,7017753872,6802502120,6904133453,7057558641,7387459163,7736396749,8133817397,8660358997,9134228880,9101472088,9407168702,9627286317,9583368138,9863707082,10221724269,10614404462,10924716122,10926923318
"Macedonia, FYR",MKD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.66309357,94.65383148,93.16253662,95.71790314,96.41503143,100.0711899,99.55412292,96.17159271,94.85040283,96.16397858,92.65184784,91.78143311,93.18820953,91.71085358,91.59069824,91.76322174,91.70372772,..,..,..,89.7334137,90.13024139,91.27797699,..,..
"Macedonia, FYR",MKD,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2007,1920,1831,1762,1701,1617,1469,1305,1176,1094,1016,912,794,679,581,506,450,411,380,353,332,316,305,293,274,253,234,221,210,209,212,221,234,251,267,281
"Macedonia, FYR",MKD,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.1,..,..,..,..,..,..,..,..,..,15.4,..,..,..,..,..,..,..,..,..,9.9,..,..,..,..,11.5,..,11.7
"Macedonia, FYR",MKD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.7,..,..,..,..,..,..,..,..,..,13.2,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,9.9,..,10.1
"Macedonia, FYR",MKD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,51.7,50,48.1,46.2,45,44.1,42.7,39.6,36,33.1,31.6,30.1,27.8,25,22.1,19.6,17.6,16.1,15.1,14.3,13.6,13,12.6,12.4,12.2,11.6,10.9,10.2,9.6,9.2,9.1,9.2,9.5,10,10.7,11.4,12
"Macedonia, FYR",MKD,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Macedonia, FYR",MKD,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macedonia, FYR",MKD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Macedonia, FYR",MKD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Macedonia, FYR",MKD,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Madagascar,MDG,"Population, total",SP.POP.TOTL,6234465,6401921,6576305,6757850,6946620,7142627,7345780,7556026,7773449,7998164,8230218,8469672,8716553,8971345,9234129,9504281,9780872,10063495,10352120,10647754,10952395,11268658,11598633,11942819,12301336,12675460,13066543,13475400,13902688,14347854,14808791,15282521,15766806,16260932,16765117,17279141,17802997,18336724,18880268,19433523,19996469,20569121,21151640,21743949,22346573,22961146,23589801,24234088,24894551,25570895
Madagascar,MDG,Rural population,SP.RUR.TOTL,5398423,5521593,5649046,5776205,5907128,6041877,6180078,6321825,6471008,6623759,6779889,6939372,7101899,7267866,7437075,7608842,7782249,7956904,8132418,8309614,8489530,8674500,8865299,9062330,9265243,9474780,9729871,9999286,10279926,10571355,10871726,11178706,11490691,11806900,12127383,12452040,12780594,13053180,13324749,13595110,13863552,14130780,14396229,14659770,14921477,15182369,15443299,15705385,15968361,16231893
Madagascar,MDG,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.207149243,..,..,..,..,0.15742025,..,..,..,..,0.149515926,..,..,..,..,0.142468227,..,..,..,..,0.137123538,..,..,..,..,0.132347777,..,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.571782112,10.0140934,9.2,10.89463806,11.32726288,11.75070953,12.16192055,10.9,12.93539619,13.29154301,13.62473679,14.8,14.24195862,20.3,14.83404636,15.13582134,15.44950294,15.78115177,16.13532257,17.4,16.90373993,14.3,17.73223686,12.9,18.59678078,19.03506088,22.9,..
Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.003695196,0.014333647,0.062561023,0.168608781,0.196394691,0.222511586,0.339720155,0.423252419,0.525353655,0.567721802,0.607552239,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7,4.17397219,4.713662899,9.8
Madagascar,MDG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,88.2,..,..,..,..,..,..,..,..,..,..,..,..,96.5,..,..,..,96.6,..,96.5,..,94.4,..,..,..,97.1,..,..,..,..,97.6,..,97.3,..,..,..,..,..
Madagascar,MDG,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,70.3,..,..,..,..,..,..,..,..,..,..,..,..,88.3,..,..,..,86.8,..,86.2,..,84.9,..,..,..,89.2,..,..,..,..,91.3,..,91,..,..,..,..,..
Madagascar,MDG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,44.9,..,..,..,..,..,..,..,..,..,..,..,..,68.9,..,..,..,65.4,..,63.9,..,68.7,..,..,..,72,..,..,..,..,78.5,..,77.6,..,..,..,..,..
